"loss","RandomValue","id","f1","f2","f3","f4","f5","f6","f7","f8","f9","f10","f13","f778"
15,0.06,30636,157,8,0.25,3500,4,13499,2662,943,159.57,157.85,9,41
4,0.74,13842,130,9,0.23,2200,10,13689,6849,5437,127.75,129.92,10,36
2,0.85,62950,154,7,0.09,4500,4,12290,5093,2,156.77,154.46,7,54
10,0.29,6172,131,7,0.02,1300,4,79202,3985,5862,130.31,131.15,12,22
8,0.08,86429,128,9,0.59,1100,4,12602,3207,2110,125.46,127.11,15,46
1,0.09,20850,165,9,0.47,3500,3,77462,7402,245,159.57,163.55,11,101
7,0.84,42309,133,6,0.59,2100,16,7399,6942,940,132.06,132.90,12,513
1,0.50,64982,154,8,0.82,4400,4,14002,5120,4310,153.56,153.82,8,20
3,0.23,86374,127,10,0.12,2600,4,86789,2337,377,125.03,126.68,7,19
16,0.59,9455,118,10,0.24,2900,16,84938,307,2286,120.66,118.35,13,393
5,0.81,58406,125,9,0.16,1800,16,12780,7083,3780,125.57,125.01,8,393
5,0.42,103513,159,8,0.78,3700,3,78238,1956,3577,156.06,158.31,8,61
7,0.22,96895,135,10,0.82,2500,4,84938,1725,118,131.79,134.01,14,104
3,0.61,6250,129,9,0.77,1500,16,82384,6661,2635,126.38,128.48,12,1079
15,0.97,91115,127,6,0.45,1800,3,81149,2863,3037,126.88,127.06,12,37
2,0.49,92100,120,10,0.87,1300,4,84882,553,2171,118.34,119.53,12,7
7,0.53,24636,113,8,0.03,1100,7,81629,620,3507,119.16,114.31,6,3
10,0.32,55390,124,9,0.74,1300,17,5933,3770,1391,124.31,123.85,9,1079
1,0.12,50822,164,1,0.28,5300,4,12612,6201,5149,163.20,163.73,10,28
7,0.42,10757,123,8,0.73,2200,7,76872,7349,2091,122.50,122.63,13,37
49,0.87,38112,137,8,0.77,2300,4,13689,11,2202,133.26,136.49,18,15
3,0.17,70429,157,7,0.75,3500,4,80153,5500,1654,158.02,157.53,5,23
3,0.26,84909,152,8,0.20,3600,1,82134,1899,303,155.44,152.54,10,57
6,0.24,102877,126,8,0.01,1300,4,13641,2153,9032,127.50,126.30,10,10
11,0.96,14991,130,9,0.72,1500,17,2494,5366,2642,128.06,129.61,12,1079
5,0.53,34113,145,9,0.38,4300,1,13970,184,3733,152.22,146.35,16,83
22,0.52,94147,151,8,0.33,3500,4,80633,132,30,151.47,150.97,14,101
1,0.63,32179,166,8,0.64,4400,4,82281,355,1954,162.54,165.47,6,57
2,0.55,97340,127,9,0.45,2600,16,8563,8946,2440,126.43,126.90,12,393
7,0.74,7233,135,8,0.28,3100,4,13026,5575,1512,127.60,133.24,12,54
3,0.27,98416,129,8,0.92,1100,4,13994,6525,1726,128.75,128.91,8,46
18,0.52,6226,131,9,0.74,1800,16,79391,213,1438,127.76,130.47,9,1079
41,0.67,75530,139,8,0.87,4400,3,85831,88,2441,138.94,139.08,11,24
2,0.21,69788,152,8,0.69,4400,2,80544,1454,630,155.29,152.55,11,57
3,0.55,18541,128,9,0.75,3500,17,79202,4203,5912,128.82,128.29,7,1079
4,0.89,54042,123,11,0.63,1500,16,82384,1942,4512,122.37,123.22,12,394
3,0.20,97278,132,8,0.90,2600,4,13317,5227,4546,134.33,132.69,5,30
6,0.94,10197,124,4,0.38,1600,4,83554,1095,302,121.36,123.39,7,85
2,0.66,67639,130,7,0.19,1800,16,2572,1880,8347,130.00,130.08,10,1079
11,0.88,83389,162,8,0.74,4700,3,83293,568,3909,156.88,160.91,11,61
12,0.55,99327,132,7,0.17,1100,7,11255,7506,3442,129.86,131.13,23,21
5,0.22,93746,133,9,0.85,2200,7,79582,6219,4174,129.50,132.30,8,46
10,0.09,60017,140,9,0.87,2400,15,86585,3853,23,132.37,138.40,13,394
4,0.07,36656,129,9,0.15,1500,7,82642,2760,5046,126.46,128.24,15,10
12,0.75,71795,126,7,0.83,1500,10,393,3966,6250,127.50,126.30,16,36
1,0.53,64688,156,8,0.06,3500,7,82603,795,2192,150.08,154.31,11,18
3,0.65,29635,122,6,0.06,1300,4,85793,7060,4620,124.75,122.43,16,36
3,0.12,26467,129,10,0.06,1300,16,14629,4284,1543,127.07,129.04,8,1083
7,0.68,4980,129,10,0.58,1300,16,14234,3196,1435,127.94,128.63,10,513
4,0.82,42419,162,6,0.23,3500,4,76035,3108,3058,160.57,161.70,6,28
5,0.85,31949,129,9,0.88,1800,3,627,6122,2838,128.19,128.88,13,93
3,0.54,94193,124,9,0.93,1300,7,1078,4407,3526,124.50,124.02,15,15
8,0.57,37393,129,10,0.16,1800,4,86643,71,10449,128.79,129.31,13,104
7,0.90,70567,130,8,0.47,1600,3,79582,1656,289,127.37,129.44,11,16
3,0.56,93140,133,9,0.79,1500,7,76872,1324,2626,129.43,132.84,5,8
18,0.81,60756,164,8,0.44,3500,10,80153,2488,211,159.50,163.27,11,44
3,0.82,7637,132,10,0.19,1300,3,83549,4031,2598,124.94,130.68,13,85
15,0.18,60864,141,8,0.36,3500,4,529,3095,7855,149.88,143.05,12,10
22,0.87,29583,112,8,0.78,1500,4,14332,1958,1663,117.63,113.20,11,10
4,0.69,94757,116,10,0.80,1800,4,82384,910,244,117.50,116.30,15,40
3,0.97,49536,124,10,0.57,2200,16,6901,2166,902,125.42,124.06,13,393
9,0.60,65725,116,9,0.58,1300,16,84857,21,610,118.44,116.24,7,1079
4,0.27,5435,147,9,0.74,4400,4,79775,6993,867,143.49,146.03,8,101
4,0.80,52177,121,10,0.29,1500,16,2456,445,6669,120.58,120.96,11,393
1,0.98,31488,133,6,0.04,2900,16,79202,6110,4165,131.79,133.11,7,1083
1,0.84,102062,137,8,0.69,1300,16,9068,8420,2599,135.47,137.23,9,393
4,0.01,49041,156,8,0.65,3500,10,11859,1922,1986,159.50,156.68,7,16
8,0.44,78618,125,9,0.69,1900,16,76878,2340,2709,124.50,124.88,12,513
5,0.74,77466,166,8,0.19,3600,3,82603,844,2285,158.64,164.59,9,87
1,0.79,11843,117,7,0.16,1500,4,79529,1212,8811,121.00,117.72,8,36
6,0.75,58740,123,9,0.03,1300,16,2494,2780,1364,122.26,122.49,9,393
5,0.69,58293,133,11,0.18,1800,17,14184,1068,421,127.38,131.54,9,393
19,0.84,11246,127,9,0.99,2200,4,78328,3965,3610,128.00,127.20,7,7
3,0.23,76608,128,9,0.59,1600,4,87647,7831,2704,126.27,127.77,12,85
10,0.46,39622,123,7,0.84,1500,16,78,2116,2607,126.98,123.65,8,393
28,0.71,74194,116,9,0.63,1100,3,13641,783,1279,121.27,117.02,15,49
5,0.59,72023,145,8,0.29,4400,4,10590,1871,284,149.14,145.69,11,57
5,0.80,89346,126,10,0.29,2400,4,14694,238,412,122.48,125.28,13,85
6,0.55,100848,121,9,0.44,1500,4,13203,30,953,122.51,121.51,9,104
5,0.34,37405,129,10,0.10,1500,4,79587,7194,4728,126.59,128.44,14,104
2,0.28,50950,161,1,0.18,5300,4,12612,6203,5152,160.41,161.05,6,28
5,0.18,16017,129,8,0.67,1800,4,81149,391,2676,129.14,129.15,11,49
100,0.24,43283,126,9,0.52,1800,16,79782,3536,3157,126.00,126.00,11,1083
3,0.93,98716,132,10,0.53,2700,3,2572,4797,8920,125.26,130.73,9,6
11,0.70,79773,121,7,0.72,1300,7,1775,2807,10876,123.50,121.50,8,38
13,0.59,65273,120,10,0.70,1300,16,79244,2810,810,123.31,120.57,10,1079
1,0.27,17956,133,9,0.52,2000,4,76957,6295,5892,131.69,133.05,7,8
2,0.40,2010,128,8,0.03,2200,4,78935,2636,3061,126.25,127.73,8,47
2,0.91,74242,119,10,0.90,1100,16,14522,305,437,122.76,120.01,10,513
18,0.42,35323,132,7,0.22,2600,16,13689,7158,2480,132.39,131.85,12,1079
3,0.71,101820,123,9,0.96,2200,4,12780,8056,2686,124.00,123.28,11,93
10,0.57,72912,130,9,0.08,2200,4,11255,7208,3305,128.00,129.60,13,5
12,0.22,21927,126,9,0.98,1300,7,80455,4424,2360,125.50,125.98,13,104
6,0.25,101794,136,9,0.85,1800,4,81149,854,1681,135.07,136.05,10,93
2,0.13,13694,124,9,0.19,1600,7,14234,4346,3088,125.49,124.44,8,85
100,0.76,85321,117,10,0.52,2500,3,81425,2527,355,121.82,117.55,14,31
1,0.51,96595,151,8,0.03,4800,3,86462,304,205,152.01,151.08,14,39
2,0.03,22272,129,10,0.70,1500,16,80455,6979,2519,128.63,128.97,8,1079
3,0.03,59248,150,9,0.93,3900,4,11611,755,720,147.33,149.16,11,35
3,0.59,73163,130,10,0.62,1100,4,79371,2642,2906,129.22,129.99,10,10
3,0.72,73292,153,6,0.35,5300,3,83352,252,1522,149.91,152.28,6,41
2,0.53,64147,155,8,0.90,5700,7,80117,404,693,157.85,155.85,10,26
2,0.40,64076,123,9,0.73,3100,16,80421,7486,3931,122.84,122.68,7,394
2,0.09,93782,125,9,0.36,2600,7,12780,8044,5066,126.75,125.40,6,46
3,0.60,20982,116,9,0.53,2200,7,78223,604,3477,120.45,117.38,10,3
1,0.04,86270,130,10,0.06,1500,15,82379,6855,2122,126.23,129.10,10,394
10,0.70,26837,136,8,0.07,4100,3,82540,130,740,139.66,136.42,12,20
3,0.98,16985,157,8,0.13,5100,4,6075,3382,1866,153.84,156.10,12,101
16,0.75,34203,126,10,0.77,1300,16,14448,2744,5026,124.82,125.71,12,1079
1,0.32,53672,130,9,8.9981e-03,1100,16,2572,7355,3620,126.47,129.30,6,1083
9,0.94,75984,136,6,0.69,2000,4,79202,6468,4306,129.94,134.55,15,38
16,0.32,11824,133,8,0.11,2600,4,12780,7191,4634,132.32,133.16,7,36
4,0.88,104021,124,10,0.10,1300,10,86915,457,671,121.70,123.74,15,8
5,0.82,90415,131,10,0.54,1600,16,14234,871,363,124.34,129.57,12,513
8,0.08,92953,127,9,0.55,1800,3,14629,7604,11165,126.83,126.92,10,52
2,0.25,90333,130,7,0.32,1100,16,76602,153,6031,128.59,128.99,10,393
1,0.30,78428,159,8,0.07,5000,2,82134,5248,2449,156.46,158.32,6,84
15,0.12,19997,120,10,0.78,1100,4,81166,602,185,123.57,120.52,12,10
20,0.68,66765,137,9,0.87,4400,4,82432,544,234,142.63,138.01,9,57
1,0.15,90959,133,8,0.74,3100,3,12780,7999,5044,130.00,132.60,4,52
4,0.74,61789,143,8,0.36,5000,4,79534,2220,3561,150.60,145.15,18,27
4,0.65,64274,128,8,0.61,1100,16,13699,2286,750,128.78,128.28,4,1079
21,0.80,104189,122,9,0.82,1500,16,77826,5254,1509,125.50,122.70,13,1079
2,0.91,94902,152,7,0.32,4500,3,76059,2134,2192,156.16,152.57,6,41
7,0.31,73187,128,7,0.35,1100,4,76831,1705,1968,128.53,127.94,13,17
3,0.61,41604,157,7,0.64,5000,10,82603,486,3967,155.85,156.98,9,27
2,0.13,56448,126,8,0.83,1800,16,78920,3710,1718,127.50,126.30,3,1079
2,0.54,81461,121,9,0.35,1300,4,12421,186,793,123.50,121.50,11,52
100,0.81,55279,120,9,0.18,1600,16,79004,6659,6389,121.32,120.13,8,513
8,0.20,1873,130,8,0.95,2500,4,510,3451,2509,128.97,129.67,8,8
3,0.37,61337,172,9,0.67,5300,4,14331,248,4,170.00,171.85,14,34
3,0.99,92646,131,8,0.44,2200,4,84857,7283,1455,128.30,130.72,4,47
6,0.19,31193,158,7,0.95,3500,2,77061,3386,1983,161.18,158.79,11,61
6,0.08,91935,130,7,0.55,1300,4,13008,7084,5976,128.25,129.62,4,46
1,0.89,13806,132,8,0.73,1700,4,2572,2722,7588,132.10,132.50,6,13
10,0.23,92225,133,9,0.79,1500,4,78935,3100,3502,129.95,132.63,10,80
3,0.39,66550,125,9,0.74,1900,16,84416,216,1012,123.00,124.84,9,513
6,0.05,96645,149,9,0.90,3600,3,13970,294,532,151.96,149.80,12,67
10,0.60,77078,124,4,0.67,2500,4,2624,4871,3839,123.16,123.57,7,13
5,0.55,45938,127,9,0.50,1100,16,82458,3622,1657,123.84,126.25,10,393
8,0.28,21271,132,10,0.12,2200,7,82642,7491,1263,131.43,131.91,7,47
74,0.99,71030,158,9,0.05,3600,3,76530,1322,431,157.38,158.58,15,26
8,0.11,50847,131,8,0.12,1900,16,78935,5402,2670,129.88,131.01,8,513
8,0.20,97430,146,8,0.19,5100,13,83293,593,167,148.74,146.76,12,101
24,3.70883941650391e-03,16835,118,8,0.65,2600,4,14332,6226,90,123.87,119.41,9,30
15,0.12,19810,125,7,0.89,1300,4,12602,961,270,128.69,125.63,10,49
4,0.13,69394,156,9,0.96,3900,3,12686,14,1043,154.92,155.72,12,35
10,0.15,95026,157,9,0.25,3900,4,85569,3822,6028,157.75,157.18,16,67
1,0.40,59403,158,9,0.17,5400,4,10590,7848,2329,156.71,157.87,14,61
3,0.41,69373,152,8,0.69,5300,3,10590,1629,3813,153.29,152.25,11,25
5,0.06,100827,134,8,0.77,1800,4,7399,8389,1504,130.06,133.71,14,46
5,0.22,85052,133,8,0.41,1800,16,2496,4654,8599,129.00,131.88,13,1079
4,0.86,97691,145,9,0.72,4500,4,80502,4212,2307,151.37,145.83,7,84
14,0.28,20528,140,9,0.04,2300,10,79371,3262,5542,133.15,138.36,13,23
29,0.94,69059,126,4,0.14,1800,16,78053,1663,406,125.50,125.82,8,393
5,0.37,93331,129,3,0.41,1100,4,85793,878,2661,129.25,129.09,11,54
8,0.29,47879,127,9,0.95,1300,16,2873,6162,1257,130.61,127.36,10,513
1,0.58,86150,151,8,0.77,5100,7,77261,403,1485,152.04,151.09,9,101
4,0.55,6197,129,10,0.65,1800,4,2496,3045,2522,127.96,128.47,12,22
5,0.31,64570,125,9,0.39,1500,16,81582,4308,2000,124.50,124.90,9,393
21,0.39,101664,119,8,0.50,1300,3,13700,5148,2553,123.95,119.88,5,3
1,0.75,87386,136,10,0.38,1600,4,393,7523,796,133.74,135.48,12,12
7,0.83,49547,126,9,0.26,1500,16,78252,4530,2619,126.00,126.00,13,393
17,0.31,95087,154,8,0.31,5700,3,12290,3157,2523,157.50,155.03,11,61
2,0.17,13668,135,8,0.27,1800,4,12421,6756,672,130.85,134.42,7,40
3,0.34,38852,146,7,0.65,3500,10,12290,7221,5526,153.88,147.55,13,90
3,0.49,1976,128,8,0.37,1300,4,11255,2105,2977,123.57,126.70,8,30
6,0.27,72749,159,8,0.10,3600,3,12686,15,1049,156.96,158.67,13,25
7,0.72,35916,129,10,0.72,1800,4,13008,3964,378,126.42,128.58,14,7
13,0.66,76972,153,7,0.12,5200,1,83050,3044,309,154.43,153.27,7,18
2,0.92,99377,138,10,0.18,1100,4,11699,501,1520,135.49,137.46,9,16
8,0.08,63812,152,8,0.54,4400,4,83271,170,3582,152.44,152.12,10,57
4,0.21,18643,124,9,0.66,1500,3,393,6305,5889,124.46,124.02,11,47
5,0.73,95327,131,10,0.43,1600,4,81166,933,1699,127.71,130.45,7,6
6,0.35,88584,140,9,0.99,1500,4,83746,858,739,132.79,138.35,14,80
4,0.15,53375,126,8,0.30,1500,16,2496,7521,2689,125.82,126.28,7,1079
8,0.18,38727,145,2,0.13,4400,10,4724,3064,3933,151.88,146.01,12,32
2,0.51,68223,125,10,0.70,1500,4,9290,7968,909,126.63,125.25,8,19
4,0.19,37259,156,7,0.86,5600,1,80684,2153,1499,155.45,155.85,8,44
1,0.30,92617,134,9,0.88,1500,4,627,482,1733,132.10,133.83,7,47
16,0.02,63907,144,3,0.84,3600,7,82134,1759,1376,147.82,145.21,22,11
5,0.37,16396,135,9,0.85,1100,4,1078,6221,5186,131.70,134.08,12,6
5,0.70,97369,133,9,0.64,1100,4,1775,7644,11285,125.50,131.21,9,54
3,0.77,10420,132,9,0.22,2100,4,80455,218,1457,130.66,132.06,7,19
1,0.79,62014,151,8,0.63,5300,3,77765,215,1409,148.28,150.26,6,26
16,0.73,3847,128,9,0.89,1500,4,82449,3793,1513,125.87,127.45,11,80
2,0.90,91883,121,9,0.98,2700,3,78398,405,879,120.93,120.79,6,16
26,0.62,104104,115,10,0.76,1300,4,78053,4235,1900,117.22,115.24,9,19
33,0.18,20962,118,10,0.78,3300,7,78294,313,194,121.39,118.68,14,3
2,0.06,14628,141,7,0.61,5800,3,80502,7046,5439,148.49,142.59,6,39
5,0.67,2209,122,9,0.57,2200,4,9290,3175,1015,122.75,122.29,10,30
2,0.23,2686,128,8,0.85,1300,3,81149,2564,2565,126.99,127.48,4,3
7,0.80,102556,133,7,0.89,2200,4,83127,130,4029,127.28,131.84,11,6
6,0.09,24879,134,10,0.27,2400,7,76831,1175,709,129.12,133.15,8,22
7,0.18,69460,166,8,0.15,5700,7,78802,1405,1455,164.14,165.93,11,61
6,0.20,42566,145,8,0.33,3500,10,79572,393,4,144.87,144.98,16,34
11,0.70,8014,156,10,0.44,3700,4,82134,1389,2086,156.50,156.02,11,39
12,0.22,33981,129,10,0.18,2600,16,3659,4372,6094,131.25,129.17,13,1079
4,0.49,48478,147,7,0.10,3700,4,77013,497,5654,149.00,147.06,14,73
8,0.37,42854,161,2,0.86,3600,10,75703,1421,571,158.50,160.92,9,11
9,0.13,96872,136,9,6.260146e-03,1300,4,3793,5176,1398,135.22,136.14,8,104
7,0.28,45263,155,8,0.66,4400,10,76025,2170,1986,154.92,155.02,11,57
1,0.47,95231,152,8,0.94,4800,2,79754,2818,2232,154.19,152.90,11,39
3,0.21,20569,123,7,0.13,2200,7,79202,5855,4054,123.32,123.03,11,54
3,0.56,44950,146,9,0.72,3600,10,82330,418,475,142.69,145.04,11,83
19,0.43,64229,145,4,0.13,5300,7,79754,595,4202,151.36,146.68,22,11
9,0.93,93697,130,9,0.90,1800,4,627,4656,6430,129.50,129.90,14,93
11,0.32,86093,131,7,0.58,1100,3,84882,4374,6455,129.90,130.74,12,16
1,0.94,74590,154,8,0.12,5000,3,81447,3105,455,157.77,154.82,5,87
8,0.39,76336,123,6,0.86,1300,4,13699,4296,6321,124.00,122.97,17,38
1,0.03,104507,156,8,0.58,4000,3,75523,8343,5978,151.46,154.17,8,20
4,0.34,47709,130,10,0.51,1100,16,78920,904,1343,124.59,128.80,8,393
17,0.21,15070,146,9,0.91,5300,1,13433,1277,89,145.15,145.52,15,84
8,0.90,83857,123,8,0.19,1100,4,77826,4028,3404,122.62,122.64,11,23
4,0.88,93123,124,10,0.58,1700,7,76831,7106,3192,125.32,124.21,10,8
27,0.96,17097,121,7,0.96,1800,3,78935,2738,3173,122.26,121.12,4,15
1,0.07,91294,122,9,0.94,1300,3,79782,6695,2165,123.63,122.44,8,15
1,0.38,57535,131,8,0.93,1300,16,12622,4601,1068,127.67,130.37,5,393
4,0.47,50310,152,9,0.52,3100,10,78238,1717,7830,150.75,151.95,16,37
7,0.30,14493,109,10,0.51,2600,4,85921,68,1698,110.69,109.39,13,93
1,0.01,93491,166,8,0.85,4300,4,81409,1498,2628,161.37,165.25,11,35
4,0.96,30719,130,6,0.08,2200,4,1078,4161,3238,127.56,129.00,6,46
2,0.78,104985,133,8,0.44,1800,3,82122,2213,8313,129.29,132.82,7,49
1,0.44,87635,152,8,0.90,4400,4,79075,1909,569,155.10,153.23,9,32
17,0.55,26702,131,10,0.83,1300,17,82231,1878,1518,129.90,130.88,13,513
5,0.61,35682,124,10,0.55,1300,16,6901,6104,373,124.12,124.00,10,1079
3,0.21,58366,129,9,0.83,1300,17,78,2773,3809,127.22,128.37,6,1079
3,0.31,89458,160,7,0.15,4600,1,9482,8208,5899,160.86,160.28,13,1212
9,0.80,82310,156,8,0.78,3600,3,76035,1440,1446,151.36,154.91,13,67
49,0.63,63576,160,8,0.74,3700,13,81447,2063,435,159.50,159.69,8,73
4,0.16,91,122,8,0.52,2600,4,12622,6018,2048,121.25,121.80,8,16
5,0.69,61269,133,8,0.65,2600,16,77826,7459,841,132.85,133.01,4,394
2,0.16,67367,133,10,0.23,2600,16,81149,1179,2448,131.80,132.76,4,394
6,0.33,41812,132,10,0.33,2400,16,83607,4430,6186,132.80,131.92,13,1079
5,6.26194477081299e-03,57204,157,8,0.44,4100,10,81447,226,659,157.44,157.19,10,20
28,0.60,43273,127,10,0.15,1900,16,3793,3724,5710,128.03,127.63,10,513
12,0.38,72514,164,7,0.82,3500,4,82823,1643,242,161.86,163.45,10,90
27,0.01,4159,112,7,0.27,2200,16,14234,605,866,119.52,113.35,11,1079
7,0.13,75650,131,8,0.48,2600,16,79884,8038,2516,130.00,130.80,9,393
14,0.87,2144,120,10,0.89,2700,10,6901,244,4511,123.88,120.71,13,12
37,0.82,52500,114,10,0.32,1300,17,84938,220,2784,114.60,114.04,6,394
21,0.17,61602,152,7,0.47,4600,4,13499,2913,1200,152.44,152.00,20,36
3,0.44,33309,148,9,0.49,4400,3,80502,1697,106,148.36,147.77,11,20
10,0.93,19607,128,8,0.67,2700,4,82384,198,4325,127.80,127.76,11,13
4,0.98,59061,119,10,0.26,1100,16,14522,6602,973,122.97,119.92,6,394
29,0.90,89815,129,4,0.70,1500,7,3793,7566,11073,129.00,129.00,16,2
3,0.88,4866,133,8,0.92,1800,10,79202,6937,2246,131.00,132.60,8,15
2,0.94,14782,135,10,0.64,2200,4,78935,4364,49,128.90,133.46,11,7
15,0.22,33709,123,9,0.10,1800,7,14234,3930,992,123.59,123.47,11,93
2,0.66,31103,129,10,0.65,1600,16,82768,1222,3796,127.25,128.54,11,513
23,0.42,51445,124,10,0.72,1100,17,78252,4328,2631,124.13,124.04,9,394
7,0.07,24246,159,8,0.46,3600,2,78520,1278,503,158.86,159.11,11,26
2,0.81,87786,120,9,0.48,2200,3,80455,7352,1826,122.92,120.90,6,30
5,0.20,101493,120,3,0.02,2300,3,13641,4832,9004,122.29,120.27,8,23
4,0.15,90076,115,8,0.24,4000,4,77826,541,2500,122.86,116.22,8,46
4,0.11,30698,122,8,0.61,1800,4,393,4126,4834,123.00,122.04,8,46
1,0.20,58440,124,8,0.71,3500,16,79782,5054,6468,123.25,123.98,7,1079
2,0.74,59695,159,9,0.49,4400,7,169,3,4137,159.49,159.19,17,34
6,0.69,78108,129,10,0.73,1300,3,13689,5208,1609,129.46,128.91,15,85
4,0.30,12738,129,4,0.73,3600,4,2517,5687,3976,129.53,129.34,7,54
8,0.51,11762,132,9,0.56,2600,4,82122,1661,7463,128.83,131.39,12,23
3,0.46,77526,152,8,0.22,4800,4,80628,4445,1056,151.40,151.89,13,90
1,0.80,20376,130,10,0.11,1300,7,3793,413,9990,130.91,130.61,7,5
10,0.37,59753,128,11,0.46,1800,16,84882,457,2408,123.51,127.09,11,1079
1,0.32,10689,128,10,0.14,2200,17,78920,3166,3227,126.30,127.61,10,393
3,0.19,9939,126,9,0.52,1500,4,3659,5612,3592,125.50,125.82,12,52
5,0.31,66625,152,7,0.28,4500,4,77261,1585,1441,153.81,152.17,7,28
54,0.91,95445,108,10,0.57,1300,16,82379,288,2186,115.83,109.52,7,394
1,0.68,10235,129,10,0.41,1800,16,76957,2197,5733,126.75,128.50,14,1083
100,0.38,87239,114,10,0.14,2500,4,79371,2066,3292,119.25,114.69,11,104
5,0.24,82400,166,8,0.59,4800,4,79754,2772,2200,162.51,165.34,8,20
9,0.95,7687,129,8,0.89,1100,4,78224,4099,1844,129.00,129.00,9,93
7,0.36,93608,124,9,0.33,2000,4,76973,4136,1849,124.25,124.09,7,16
3,0.24,36352,116,10,0.94,1500,4,13641,726,2890,116.80,116.26,20,47
5,0.19,16757,123,10,0.69,1500,4,12602,4116,5189,124.50,123.06,8,10
10,0.73,90668,142,8,0.62,4200,3,8722,33,243,148.06,143.39,12,39
3,0.38,94448,133,9,0.68,2200,4,14234,6755,735,132.99,132.95,15,36
1,0.29,49182,147,8,0.39,3500,4,86359,231,1996,148.76,147.03,5,3
7,0.97,33812,121,8,0.90,1300,7,627,4632,1748,123.40,121.40,8,19
9,0.87,25126,135,9,0.51,1800,4,12780,2097,1516,137.88,135.50,12,5
1,0.78,17433,129,9,0.49,1100,4,79004,2755,1237,129.00,129.00,8,80
9,0.97,32846,128,10,0.91,1300,16,11699,1092,1780,126.97,127.63,12,513
4,0.54,73837,161,8,0.11,5400,2,82134,1825,110,162.19,161.46,7,4
77,0.59,7721,137,9,0.79,4400,3,82602,186,309,139.57,137.39,13,57
1,0.62,102142,132,10,0.07,2300,7,84857,208,256,130.00,131.60,8,40
7,0.67,25835,125,3,0.10,1500,10,2277,4475,2043,126.59,125.71,5,21
1,0.07,42336,131,10,0.50,3600,16,12780,7619,1972,126.00,129.30,12,513
6,0.39,6993,128,8,0.83,1100,4,76831,6675,1029,125.82,127.49,6,5
11,0.25,73105,123,7,0.08,1800,16,2456,5582,3652,124.28,123.14,12,1079
1,0.86,16193,154,8,0.11,4800,3,14002,4673,3677,157.28,155.08,15,39
4,0.41,96618,161,7,7.586923e-03,4200,3,9482,8279,796,161.58,161.42,9,39
4,0.83,24255,154,8,0.87,4500,2,77061,3366,1973,157.05,154.76,8,26
32,0.85,57012,125,10,0.40,1800,16,12780,7063,3772,126.13,125.09,11,393
14,0.63,97374,123,7,0.48,1600,4,8563,8949,2441,127.13,124.04,6,54
18,0.68,57035,127,8,0.24,2200,16,80421,2095,1998,126.37,127.19,9,393
4,0.58,19194,128,9,0.10,2600,7,2494,6257,3394,126.94,128.14,11,80
3,0.16,105371,130,10,0.59,1800,13,81149,3069,3171,128.51,129.81,10,22
2,0.29,85803,126,1,0.99,2700,4,2459,4247,3315,126.13,126.01,12,17
10,0.18,64024,123,10,0.86,1500,16,2496,174,1225,124.03,123.34,13,1079
5,0.80,59071,126,9,0.77,1300,16,14448,1088,252,124.40,125.49,7,394
4,0.50,80627,124,9,0.91,1300,4,76602,6540,3096,126.16,124.24,11,93
4,0.43,51,122,9,0.45,2200,4,8563,631,2547,125.07,122.61,13,5
10,0.54,31289,122,4,0.06,1500,4,13700,4542,2085,121.97,122.07,16,2
7,0.72,82701,123,8,0.59,1300,4,12780,1006,1236,123.42,123.00,6,30
8,0.07,89693,127,10,0.34,1100,4,86930,396,1202,127.67,127.64,7,16
1,0.02,63342,159,8,0.53,4500,4,82823,263,71,154.23,157.96,5,85
1,0.07,21287,132,10,0.28,1800,7,83366,118,1133,129.85,131.72,11,47
16,0.40,60440,153,8,0.16,3500,10,86040,510,3542,152.38,153.19,11,37
5,0.43,42726,124,10,0.04,2400,17,2572,7489,1579,124.00,123.82,13,1079
8,0.96,32009,128,10,0.89,1800,16,2496,7258,1107,130.55,128.54,13,394
21,0.45,58835,150,6,0.88,4300,10,76635,3264,2362,153.43,150.65,14,2
4,0.90,77329,127,7,0.81,1300,4,2456,7615,500,126.65,126.90,11,13
8,0.28,25193,129,9,0.84,1300,4,78,4792,1648,128.25,128.97,11,49
5,0.71,1557,159,8,0.49,4800,3,82134,1355,2052,157.69,158.58,7,9
5,0.60,7776,126,1,0.88,1800,4,11297,4412,3387,126.57,126.03,11,2
3,0.51,76237,123,9,0.84,1300,4,76957,6878,6584,122.19,122.64,10,22
17,0.46,79217,166,8,0.11,4400,2,11584,632,1700,160.10,164.80,11,20
9,0.27,98978,113,6,0.93,4600,4,13699,2336,1561,119.37,113.98,19,21
10,0.81,34745,126,8,0.14,1100,7,82379,99,1786,126.04,125.91,16,2
1,0.44,81094,123,9,0.02,2500,4,11255,4023,4988,124.88,123.52,10,31
8,0.26,13551,139,8,0.06,2600,4,13689,6840,2300,134.12,137.94,8,15
6,0.40,90857,130,7,0.99,2600,3,14234,4628,3391,126.88,129.06,5,52
1,0.15,84215,121,4,0.20,1300,4,79202,6598,3016,122.99,121.48,7,23
10,0.55,87984,127,6,0.18,1300,4,13689,6651,3261,126.69,126.92,20,107
7,0.87,1725,159,8,0.05,5000,2,80117,2297,82,151.79,157.15,13,20
1,0.04,86503,158,7,0.85,4200,4,85218,2516,5511,155.35,157.68,7,39
16,0.08,95906,122,9,0.34,2300,7,82642,943,398,122.21,122.21,16,15
